date,age_group,bachelors,quintile,employment,respondents
2024-01-01,22-25,False,4,681.8,195
2024-01-01,22-25,False,5,1228.5,313
2024-01-01,22-25,True,1,346.2,87
2024-01-01,22-25,True,2,603.4,153
2024-01-01,22-25,True,3,1003.4,270
2024-01-01,22-25,True,4,848.6,203
2024-01-01,22-25,True,5,1272.1,328
2024-01-01,26-30,False,1,2852.3,760
2024-01-01,26-30,False,2,2684.4,730
2024-01-01,26-30,False,3,1194.5,331
2024-01-01,26-30,False,4,1238.3,338
2024-01-01,26-30,False,5,1406.8,374
2024-01-01,26-30,True,1,350.2,91
2024-01-01,26-30,True,2,1110.2,309
2024-01-01,26-30,True,3,1924.8,522
2024-01-01,26-30,True,4,1984.5,548
2024-01-01,26-30,True,5,2539.2,657
2024-01-01,31-40,False,1,5532.9,1582
2024-01-01,31-40,False,2,5151.3,1443
2024-01-01,31-40,False,3,2587.9,782
2024-01-01,31-40,False,4,2854.0,821
2024-01-01,31-40,False,5,3052.9,894
2024-01-01,31-40,True,1,803.1,210
2024-01-01,31-40,True,2,2149.0,628
2024-01-01,31-40,True,3,4437.0,1381
2024-01-01,31-40,True,4,5356.2,1526
2024-01-01,31-40,True,5,4825.4,1404
2024-01-01,41+,False,1,12493.8,3684
2024-01-01,41+,False,2,11714.3,3518
2024-01-01,41+,False,3,6782.5,2174
2024-01-01,41+,False,4,7760.7,2487
2024-01-01,41+,False,5,8399.8,2632
2024-01-01,41+,True,1,1513.8,455
2024-01-01,41+,True,2,4589.2,1393
2024-01-01,41+,True,3,9300.0,2953
2024-01-01,41+,True,4,11240.5,3489
2024-01-01,41+,True,5,9335.1,2765
2024-02-01,16-21,False,1,3335.7,932
2024-02-01,16-21,False,2,3705.2,999
2024-02-01,16-21,False,3,1044.3,297
2024-02-01,16-21,False,4,453.7,120
2024-02-01,16-21,False,5,1091.8,301
2024-02-01,16-21,True,1,26.5,10
2024-02-01,16-21,True,2,76.6,16
2024-02-01,16-21,True,3,67.7,17
2024-02-01,16-21,True,4,51.2,13
2024-02-01,16-21,True,5,67.8,12
2024-02-01,22-25,False,1,2767.5,726
2024-02-01,22-25,False,2,2576.4,650
2024-02-01,22-25,False,3,1172.1,310
2024-02-01,22-25,False,4,640.0,182
2024-02-01,22-25,False,5,1255.2,319
2024-02-01,22-25,True,1,280.6,70
2024-02-01,22-25,True,2,650.1,160
2024-02-01,22-25,True,3,1080.3,287
2024-02-01,22-25,True,4,808.3,207
2024-02-01,22-25,True,5,1344.7,339
2024-02-01,26-30,False,1,2769.6,754
2024-02-01,26-30,False,2,2656.1,712
2024-02-01,26-30,False,3,1223.4,334
2024-02-01,26-30,False,4,1174.3,332
2024-02-01,26-30,False,5,1485.7,392
2024-02-01,26-30,True,1,302.1,77
2024-02-01,26-30,True,2,1172.2,308
2024-02-01,26-30,True,3,1858.2,520
2024-02-01,26-30,True,4,1997.2,546
2024-02-01,26-30,True,5,2527.9,664
2024-02-01,31-40,False,1,5690.1,1622
2024-02-01,31-40,False,2,5105.4,1428
2024-02-01,31-40,False,3,2625.7,787
2024-02-01,31-40,False,4,2746.1,795
2024-02-01,31-40,False,5,3035.5,879
2024-02-01,31-40,True,1,763.1,208
2024-02-01,31-40,True,2,2255.6,644
2024-02-01,31-40,True,3,4566.0,1383
2024-02-01,31-40,True,4,5351.6,1534
2024-02-01,31-40,True,5,4874.3,1417
2024-02-01,41+,False,1,13020.4,3909
2024-02-01,41+,False,2,12185.8,3664
2024-02-01,41+,False,3,6589.7,2137
2024-02-01,41+,False,4,7488.5,2444
2024-02-01,41+,False,5,8344.4,2654
2024-02-01,41+,True,1,1649.9,498
2024-02-01,41+,True,2,4528.2,1380
2024-02-01,41+,True,3,9419.8,2979
2024-02-01,41+,True,4,11224.1,3468
2024-02-01,41+,True,5,9188.7,2747
2024-03-01,16-21,False,1,3419.2,924
2024-03-01,16-21,False,2,3937.6,1015
2024-03-01,16-21,False,3,1080.8,290
2024-03-01,16-21,False,4,498.4,131
2024-03-01,16-21,False,5,1134.5,287
2024-03-01,16-21,True,1,14.8,9
2024-03-01,16-21,True,2,78.2,15
2024-03-01,16-21,True,3,88.2,17
2024-03-01,16-21,True,4,29.6,8
2024-03-01,16-21,True,5,68.5,16
2024-03-01,22-25,False,1,2815.6,720
2024-03-01,22-25,False,2,2711.1,667
2024-03-01,22-25,False,3,1033.9,264
2024-03-01,22-25,False,4,763.5,194
2024-03-01,22-25,False,5,1088.8,272
2024-03-01,22-25,True,1,276.4,67
2024-03-01,22-25,True,2,595.9,146
2024-03-01,22-25,True,3,1116.1,289
2024-03-01,22-25,True,4,863.3,203
2024-03-01,22-25,True,5,1424.8,335
2024-03-01,26-30,False,1,2702.7,720
2024-03-01,26-30,False,2,2726.2,695
2024-03-01,26-30,False,3,1292.8,318
2024-03-01,26-30,False,4,1220.6,308
2024-03-01,26-30,False,5,1403.3,355
2024-03-01,26-30,True,1,310.5,70
2024-03-01,26-30,True,2,1052.2,267
2024-03-01,26-30,True,3,1878.0,499
2024-03-01,26-30,True,4,2052.2,537
2024-03-01,26-30,True,5,2412.9,608
2024-03-01,31-40,False,1,6152.9,1612
2024-03-01,31-40,False,2,4976.1,1339
2024-03-01,31-40,False,3,2336.4,666
2024-03-01,31-40,False,4,2767.2,774
2024-03-01,31-40,False,5,3177.4,850
2024-03-01,31-40,True,1,759.6,194
2024-03-01,31-40,True,2,2256.6,598
2024-03-01,31-40,True,3,4576.7,1306
2024-03-01,31-40,True,4,5280.8,1455
2024-03-01,31-40,True,5,4898.6,1355
2024-03-01,41+,False,1,13057.5,3800
2024-03-01,41+,False,2,11910.6,3501
2024-03-01,41+,False,3,6396.4,1993
2024-03-01,41+,False,4,7834.3,2428
2024-03-01,41+,False,5,8285.1,2541
2024-03-01,41+,True,1,1620.2,471
2024-03-01,41+,True,2,4652.0,1355
2024-03-01,41+,True,3,9747.9,3003
2024-03-01,41+,True,4,11327.2,3406
2024-03-01,41+,True,5,9252.8,2711
2024-04-01,16-21,False,1,3572.0,980
2024-04-01,16-21,False,2,4088.4,1093
2024-04-01,16-21,False,3,1072.7,297
2024-04-01,16-21,False,4,405.5,122
2024-04-01,16-21,False,5,1062.0,286
2024-04-01,16-21,True,1,32.3,8
2024-04-01,16-21,True,2,43.5,12
2024-04-01,16-21,True,3,46.6,10
2024-04-01,16-21,True,4,4.4,3
2024-04-01,16-21,True,5,77.4,22
2024-04-01,22-25,False,1,2795.2,731
2024-04-01,22-25,False,2,2781.7,706
2024-04-01,22-25,False,3,1104.1,279
2024-04-01,22-25,False,4,773.0,210
2024-04-01,22-25,False,5,1164.9,307
2024-04-01,22-25,True,1,305.4,66
2024-04-01,22-25,True,2,629.8,158
2024-04-01,22-25,True,3,910.0,255
2024-04-01,22-25,True,4,824.9,207
2024-04-01,22-25,True,5,1515.2,359
2024-04-01,26-30,False,1,2788.9,795
2024-04-01,26-30,False,2,2701.3,730
2024-04-01,26-30,False,3,1225.8,327
2024-04-01,26-30,False,4,1092.7,299
2024-04-01,26-30,False,5,1541.3,415
2024-04-01,26-30,True,1,368.6,87
2024-04-01,26-30,True,2,1066.3,270
2024-04-01,26-30,True,3,1903.1,520
2024-04-01,26-30,True,4,2007.9,533
2024-04-01,26-30,True,5,2380.2,636
2024-04-01,31-40,False,1,5866.4,1628
2024-04-01,31-40,False,2,5329.8,1472
2024-04-01,31-40,False,3,2523.0,732
2024-04-01,31-40,False,4,2744.4,791
2024-04-01,31-40,False,5,3220.7,892
2024-04-01,31-40,True,1,724.6,197
2024-04-01,31-40,True,2,2274.3,647
2024-04-01,31-40,True,3,4368.6,1269
2024-04-01,31-40,True,4,5176.9,1456
2024-04-01,31-40,True,5,5013.2,1407
2024-04-01,41+,False,1,13219.8,3948
2024-04-01,41+,False,2,11965.3,3684
2024-04-01,41+,False,3,6548.6,2137
2024-04-01,41+,False,4,7679.2,2464
2024-04-01,41+,False,5,8209.2,2652
2024-04-01,41+,True,1,1524.1,476
2024-04-01,41+,True,2,4551.3,1363
2024-04-01,41+,True,3,9423.2,3029
2024-04-01,41+,True,4,11430.4,3537
2024-04-01,41+,True,5,9511.8,2861
2024-05-01,16-21,False,1,3704.8,1048
2024-05-01,16-21,False,2,4137.3,1127
2024-05-01,16-21,False,3,1023.0,275
2024-05-01,16-21,False,4,448.7,127
2024-05-01,16-21,False,5,1044.6,285
2024-05-01,16-21,True,1,18.6,7
2024-05-01,16-21,True,2,68.7,16
2024-05-01,16-21,True,3,50.4,11
2024-05-01,16-21,True,4,22.0,6
2024-05-01,16-21,True,5,60.4,17
2024-05-01,22-25,False,1,2788.3,729
2024-05-01,22-25,False,2,2648.3,701
2024-05-01,22-25,False,3,905.4,228
2024-05-01,22-25,False,4,763.1,203
2024-05-01,22-25,False,5,1236.0,322
2024-05-01,22-25,True,1,324.9,68
2024-05-01,22-25,True,2,648.4,173
2024-05-01,22-25,True,3,1021.8,279
2024-05-01,22-25,True,4,892.9,221
2024-05-01,22-25,True,5,1370.8,336
2024-05-01,26-30,False,1,2804.1,779
2024-05-01,26-30,False,2,2754.9,753
2024-05-01,26-30,False,3,1105.0,318
2024-05-01,26-30,False,4,1066.1,307
2024-05-01,26-30,False,5,1403.3,382
2024-05-01,26-30,True,1,360.1,96
2024-05-01,26-30,True,2,1013.0,265
2024-05-01,26-30,True,3,1943.7,539
2024-05-01,26-30,True,4,2031.8,539
2024-05-01,26-30,True,5,2448.9,668
2024-05-01,31-40,False,1,5784.0,1610
2024-05-01,31-40,False,2,5171.4,1455
2024-05-01,31-40,False,3,2593.6,735
2024-05-01,31-40,False,4,2824.3,824
2024-05-01,31-40,False,5,3176.9,884
2024-05-01,31-40,True,1,790.0,222
2024-05-01,31-40,True,2,2471.9,678
2024-05-01,31-40,True,3,4175.2,1220
2024-05-01,31-40,True,4,5171.3,1446
2024-05-01,31-40,True,5,4901.0,1379
2024-05-01,41+,False,1,13089.7,4032
2024-05-01,41+,False,2,11815.8,3651
2024-05-01,41+,False,3,6546.6,2145
2024-05-01,41+,False,4,7684.8,2481
2024-05-01,41+,False,5,8160.1,2646
2024-05-01,41+,True,1,1618.7,496
2024-05-01,41+,True,2,4528.3,1374
2024-05-01,41+,True,3,9280.5,3014
2024-05-01,41+,True,4,11830.9,3554
2024-05-01,41+,True,5,9616.6,2885
2024-06-01,16-21,False,1,3948.7,1152
2024-06-01,16-21,False,2,4605.1,1236
2024-06-01,16-21,False,3,1177.7,305
2024-06-01,16-21,False,4,497.1,128
2024-06-01,16-21,False,5,1320.3,346
2024-06-01,16-21,True,1,23.0,8
2024-06-01,16-21,True,2,77.8,18
2024-06-01,16-21,True,3,62.1,16
2024-06-01,16-21,True,4,45.4,9
2024-06-01,16-21,True,5,80.0,20
2024-06-01,22-25,False,1,2641.1,676
2024-06-01,22-25,False,2,2633.5,668
2024-06-01,22-25,False,3,916.7,222
2024-06-01,22-25,False,4,697.4,188
2024-06-01,22-25,False,5,1238.6,319
2024-06-01,22-25,True,1,310.8,74
2024-06-01,22-25,True,2,761.3,194
2024-06-01,22-25,True,3,1020.2,264
2024-06-01,22-25,True,4,902.7,222
2024-06-01,22-25,True,5,1467.0,352
2024-06-01,26-30,False,1,2895.1,774
2024-06-01,26-30,False,2,2796.2,760
2024-06-01,26-30,False,3,1041.1,298
2024-06-01,26-30,False,4,1043.4,306
2024-06-01,26-30,False,5,1296.8,348
2024-06-01,26-30,True,1,360.0,95
2024-06-01,26-30,True,2,1068.9,267
2024-06-01,26-30,True,3,1979.6,543
2024-06-01,26-30,True,4,1904.3,512
2024-06-01,26-30,True,5,2406.2,653
2024-06-01,31-40,False,1,5869.5,1645
2024-06-01,31-40,False,2,5182.0,1440
2024-06-01,31-40,False,3,2504.4,716
2024-06-01,31-40,False,4,2925.7,839
2024-06-01,31-40,False,5,3011.3,843
2024-06-01,31-40,True,1,795.5,229
2024-06-01,31-40,True,2,2344.9,636
2024-06-01,31-40,True,3,4136.9,1189
2024-06-01,31-40,True,4,5038.9,1389
2024-06-01,31-40,True,5,5185.3,1413
2024-06-01,41+,False,1,12991.4,3902
2024-06-01,41+,False,2,11774.7,3596
2024-06-01,41+,False,3,6477.0,2111
2024-06-01,41+,False,4,7709.3,2486
2024-06-01,41+,False,5,8072.5,2600
2024-06-01,41+,True,1,1585.9,492
2024-06-01,41+,True,2,4449.0,1358
2024-06-01,41+,True,3,8970.5,2872
2024-06-01,41+,True,4,11811.3,3514
2024-06-01,41+,True,5,9719.7,2893
2024-07-01,16-21,False,1,3987.5,1199
2024-07-01,16-21,False,2,4566.7,1262
2024-07-01,16-21,False,3,1190.2,311
2024-07-01,16-21,False,4,584.4,147
2024-07-01,16-21,False,5,1373.2,376
2024-07-01,16-21,True,1,39.4,8
2024-07-01,16-21,True,2,73.3,15
2024-07-01,16-21,True,3,79.4,18
2024-07-01,16-21,True,4,48.8,11
2024-07-01,16-21,True,5,67.0,17
2024-07-01,22-25,False,1,2551.8,688
2024-07-01,22-25,False,2,2663.2,669
2024-07-01,22-25,False,3,929.4,236
2024-07-01,22-25,False,4,688.4,188
2024-07-01,22-25,False,5,1174.0,318
2024-07-01,22-25,True,1,270.1,72
2024-07-01,22-25,True,2,825.3,202
2024-07-01,22-25,True,3,1039.6,264
2024-07-01,22-25,True,4,946.1,229
2024-07-01,22-25,True,5,1489.7,360
2024-07-01,26-30,False,1,2985.2,818
2024-07-01,26-30,False,2,2686.9,759
2024-07-01,26-30,False,3,1039.0,298
2024-07-01,26-30,False,4,934.4,285
2024-07-01,26-30,False,5,1438.8,400
2024-07-01,26-30,True,1,467.0,125
2024-07-01,26-30,True,2,1220.9,314
2024-07-01,26-30,True,3,1859.0,509
2024-07-01,26-30,True,4,1850.2,506
2024-07-01,26-30,True,5,2405.3,654
2024-07-01,31-40,False,1,5754.0,1628
2024-07-01,31-40,False,2,5131.6,1451
2024-07-01,31-40,False,3,2413.7,704
2024-07-01,31-40,False,4,2850.9,833
2024-07-01,31-40,False,5,3150.3,896
2024-07-01,31-40,True,1,900.4,251
2024-07-01,31-40,True,2,2331.5,639
2024-07-01,31-40,True,3,4159.1,1218
2024-07-01,31-40,True,4,5242.0,1436
2024-07-01,31-40,True,5,4992.9,1385
2024-07-01,41+,False,1,13458.1,4039
2024-07-01,41+,False,2,11875.3,3614
2024-07-01,41+,False,3,6136.4,2009
2024-07-01,41+,False,4,7564.6,2469
2024-07-01,41+,False,5,8065.0,2540
2024-07-01,41+,True,1,1664.8,511
2024-07-01,41+,True,2,4425.1,1367
2024-07-01,41+,True,3,8857.5,2825
2024-07-01,41+,True,4,12092.2,3559
2024-07-01,41+,True,5,9498.2,2836
2024-08-01,16-21,False,1,3743.5,1109
2024-08-01,16-21,False,2,4061.6,1137
2024-08-01,16-21,False,3,1074.4,292
2024-08-01,16-21,False,4,525.1,141
2024-08-01,16-21,False,5,1293.4,334
2024-08-01,16-21,True,1,29.0,6
2024-08-01,16-21,True,2,44.6,12
2024-08-01,16-21,True,3,54.5,14
2024-08-01,16-21,True,4,25.5,7
2024-08-01,16-21,True,5,61.9,14
2024-08-01,22-25,False,1,2595.5,736
2024-08-01,22-25,False,2,2750.4,711
2024-08-01,22-25,False,3,837.0,230
2024-08-01,22-25,False,4,663.1,186
2024-08-01,22-25,False,5,1137.1,295
2024-08-01,22-25,True,1,249.8,56
2024-08-01,22-25,True,2,702.9,186
2024-08-01,22-25,True,3,1133.6,276
2024-08-01,22-25,True,4,804.3,204
2024-08-01,22-25,True,5,1389.1,345
2024-08-01,26-30,False,1,2931.6,820
2024-08-01,26-30,False,2,2938.8,817
2024-08-01,26-30,False,3,1104.8,310
2024-08-01,26-30,False,4,963.9,290
2024-08-01,26-30,False,5,1435.1,412
2024-08-01,26-30,True,1,381.6,103
2024-08-01,26-30,True,2,1118.9,292
2024-08-01,26-30,True,3,1914.0,534
2024-08-01,26-30,True,4,1863.4,504
2024-08-01,26-30,True,5,2530.7,681
2024-08-01,31-40,False,1,5593.7,1640
2024-08-01,31-40,False,2,5308.6,1507
2024-08-01,31-40,False,3,2689.6,773
2024-08-01,31-40,False,4,2714.2,812
2024-08-01,31-40,False,5,2996.8,864
2024-08-01,31-40,True,1,865.9,247
2024-08-01,31-40,True,2,2226.5,625
2024-08-01,31-40,True,3,4175.4,1250
2024-08-01,31-40,True,4,5300.4,1487
2024-08-01,31-40,True,5,4922.8,1385
2024-08-01,41+,False,1,13579.3,4130
2024-08-01,41+,False,2,11690.2,3631
2024-08-01,41+,False,3,6272.3,2070
2024-08-01,41+,False,4,7754.2,2555
2024-08-01,41+,False,5,8314.3,2605
2024-08-01,41+,True,1,1778.3,546
2024-08-01,41+,True,2,4636.4,1427
2024-08-01,41+,True,3,9075.1,2906
2024-08-01,41+,True,4,11829.5,3564
2024-08-01,41+,True,5,9265.7,2806
2024-09-01,16-21,False,1,3499.3,1018
2024-09-01,16-21,False,2,3743.1,1025
2024-09-01,16-21,False,3,1116.8,306
2024-09-01,16-21,False,4,450.2,118
2024-09-01,16-21,False,5,1215.0,315
2024-09-01,16-21,True,1,22.9,5
2024-09-01,16-21,True,2,51.1,11
2024-09-01,16-21,True,3,55.6,13
2024-09-01,16-21,True,4,36.4,9
2024-09-01,16-21,True,5,43.1,11
2024-09-01,22-25,False,1,2729.7,745
2024-09-01,22-25,False,2,2730.1,693
2024-09-01,22-25,False,3,896.2,248
2024-09-01,22-25,False,4,647.2,181
2024-09-01,22-25,False,5,1080.0,284
2024-09-01,22-25,True,1,272.6,64
2024-09-01,22-25,True,2,693.3,173
2024-09-01,22-25,True,3,1135.3,285
2024-09-01,22-25,True,4,865.5,214
2024-09-01,22-25,True,5,1400.3,351
2024-09-01,26-30,False,1,2816.8,774
2024-09-01,26-30,False,2,2932.3,789
2024-09-01,26-30,False,3,1232.2,333
2024-09-01,26-30,False,4,1050.4,293
2024-09-01,26-30,False,5,1594.3,444
2024-09-01,26-30,True,1,378.0,108
2024-09-01,26-30,True,2,1100.9,281
2024-09-01,26-30,True,3,1918.1,516
2024-09-01,26-30,True,4,1866.1,511
2024-09-01,26-30,True,5,2408.7,657
2024-09-01,31-40,False,1,5732.7,1634
2024-09-01,31-40,False,2,5221.4,1436
2024-09-01,31-40,False,3,2643.4,757
2024-09-01,31-40,False,4,2808.8,809
2024-09-01,31-40,False,5,2976.1,855
2024-09-01,31-40,True,1,910.3,254
2024-09-01,31-40,True,2,2227.9,625
2024-09-01,31-40,True,3,4408.9,1292
2024-09-01,31-40,True,4,5428.7,1490
2024-09-01,31-40,True,5,4994.8,1365
2024-09-01,41+,False,1,13540.1,4033
2024-09-01,41+,False,2,12056.9,3733
2024-09-01,41+,False,3,6189.2,2045
2024-09-01,41+,False,4,7829.7,2539
2024-09-01,41+,False,5,8082.8,2550
2024-09-01,41+,True,1,1701.0,536
2024-09-01,41+,True,2,4547.7,1399
2024-09-01,41+,True,3,9536.9,3006
2024-09-01,41+,True,4,11923.4,3637
2024-09-01,41+,True,5,9303.3,2789
2024-10-01,16-21,False,1,3290.9,965
2024-10-01,16-21,False,2,3765.9,1023
2024-10-01,16-21,False,3,1136.2,295
2024-10-01,16-21,False,4,521.6,137
2024-10-01,16-21,False,5,1251.6,331
2024-10-01,16-21,True,1,12.6,4
2024-10-01,16-21,True,2,84.0,20
2024-10-01,16-21,True,3,93.7,19
2024-10-01,16-21,True,4,49.4,11
2024-10-01,16-21,True,5,45.7,12
2024-10-01,22-25,False,1,2657.6,750
2024-10-01,22-25,False,2,2764.2,725
2024-10-01,22-25,False,3,958.8,263
2024-10-01,22-25,False,4,569.3,166
2024-10-01,22-25,False,5,1086.1,300
2024-10-01,22-25,True,1,318.4,76
2024-10-01,22-25,True,2,660.1,162
2024-10-01,22-25,True,3,1064.0,299
2024-10-01,22-25,True,4,949.5,242
2024-10-01,22-25,True,5,1435.9,368
2024-10-01,26-30,False,1,3010.0,831
2024-10-01,26-30,False,2,2872.5,776
2024-10-01,26-30,False,3,1213.6,325
2024-10-01,26-30,False,4,985.3,269
2024-10-01,26-30,False,5,1513.1,415
2024-10-01,26-30,True,1,383.3,104
2024-10-01,26-30,True,2,1075.1,302
2024-10-01,26-30,True,3,1948.9,531
2024-10-01,26-30,True,4,1918.2,522
2024-10-01,26-30,True,5,2717.8,709
2024-10-01,31-40,False,1,5764.2,1616
2024-10-01,31-40,False,2,5317.5,1420
2024-10-01,31-40,False,3,2658.4,757
2024-10-01,31-40,False,4,2718.3,779
2024-10-01,31-40,False,5,3025.7,864
2024-10-01,31-40,True,1,809.2,231
2024-10-01,31-40,True,2,2148.2,594
2024-10-01,31-40,True,3,4475.0,1297
2024-10-01,31-40,True,4,5355.0,1468
2024-10-01,31-40,True,5,4821.8,1344
2024-10-01,41+,False,1,13320.9,4016
2024-10-01,41+,False,2,11798.7,3671
2024-10-01,41+,False,3,5929.4,1983
2024-10-01,41+,False,4,7919.4,2500
2024-10-01,41+,False,5,8045.5,2517
2024-10-01,41+,True,1,1693.4,508
2024-10-01,41+,True,2,4646.6,1417
2024-10-01,41+,True,3,9784.4,3069
2024-10-01,41+,True,4,11836.3,3624
2024-10-01,41+,True,5,9517.1,2803
2024-11-01,16-21,False,1,3260.5,922
2024-11-01,16-21,False,2,3859.6,1037
2024-11-01,16-21,False,3,1125.8,291
2024-11-01,16-21,False,4,459.7,129
2024-11-01,16-21,False,5,1290.3,340
2024-11-01,16-21,True,1,25.2,7
2024-11-01,16-21,True,2,76.5,18
2024-11-01,16-21,True,3,46.9,11
2024-11-01,16-21,True,4,31.4,7
2024-11-01,16-21,True,5,26.1,9
2024-11-01,22-25,False,1,2601.9,728
2024-11-01,22-25,False,2,2744.2,731
2024-11-01,22-25,False,3,926.6,251
2024-11-01,22-25,False,4,588.8,179
2024-11-01,22-25,False,5,1119.4,286
2024-11-01,22-25,True,1,319.3,78
2024-11-01,22-25,True,2,682.3,168
2024-11-01,22-25,True,3,1164.6,305
2024-11-01,22-25,True,4,811.9,221
2024-11-01,22-25,True,5,1402.5,357
2024-11-01,26-30,False,1,3063.7,838
2024-11-01,26-30,False,2,2904.6,788
2024-11-01,26-30,False,3,1230.5,348
2024-11-01,26-30,False,4,1009.2,275
2024-11-01,26-30,False,5,1544.3,402
2024-11-01,26-30,True,1,362.5,101
2024-11-01,26-30,True,2,1026.4,292
2024-11-01,26-30,True,3,2088.6,559
2024-11-01,26-30,True,4,2053.6,561
2024-11-01,26-30,True,5,2497.5,652
2024-11-01,31-40,False,1,5803.5,1644
2024-11-01,31-40,False,2,5236.0,1410
2024-11-01,31-40,False,3,2754.2,785
2024-11-01,31-40,False,4,2852.0,805
2024-11-01,31-40,False,5,2957.2,833
2024-11-01,31-40,True,1,816.1,225
2024-11-01,31-40,True,2,2190.8,601
2024-11-01,31-40,True,3,4252.9,1270
2024-11-01,31-40,True,4,5236.6,1440
2024-11-01,31-40,True,5,4991.0,1358
2024-11-01,41+,False,1,13054.0,3889
2024-11-01,41+,False,2,11788.9,3642
2024-11-01,41+,False,3,6104.2,2003
2024-11-01,41+,False,4,7799.0,2480
2024-11-01,41+,False,5,7799.4,2469
2024-11-01,41+,True,1,1650.6,494
2024-11-01,41+,True,2,4634.4,1427
2024-11-01,41+,True,3,9624.6,3032
2024-11-01,41+,True,4,11879.6,3667
2024-11-01,41+,True,5,9687.0,2855
2024-12-01,16-21,False,1,3228.8,917
2024-12-01,16-21,False,2,4012.4,1064
2024-12-01,16-21,False,3,1233.1,327
2024-12-01,16-21,False,4,527.5,139
2024-12-01,16-21,False,5,1227.8,326
2024-12-01,16-21,True,1,26.9,7
2024-12-01,16-21,True,2,72.1,17
2024-12-01,16-21,True,3,54.7,13
2024-12-01,16-21,True,4,43.4,9
2024-12-01,16-21,True,5,47.8,12
2024-12-01,22-25,False,1,2680.8,716
2024-12-01,22-25,False,2,2721.0,721
2024-12-01,22-25,False,3,937.0,260
2024-12-01,22-25,False,4,748.9,203
2024-12-01,22-25,False,5,1163.2,283
2024-12-01,22-25,True,1,311.4,78
2024-12-01,22-25,True,2,719.6,167
2024-12-01,22-25,True,3,933.9,262
2024-12-01,22-25,True,4,848.4,220
2024-12-01,22-25,True,5,1375.6,354
2024-12-01,26-30,False,1,3125.1,825
2024-12-01,26-30,False,2,2794.0,751
2024-12-01,26-30,False,3,1308.2,369
2024-12-01,26-30,False,4,1069.4,278
2024-12-01,26-30,False,5,1503.5,392
2024-12-01,26-30,True,1,335.2,94
2024-12-01,26-30,True,2,961.1,266
2024-12-01,26-30,True,3,2023.0,541
2024-12-01,26-30,True,4,2003.0,546
2024-12-01,26-30,True,5,2470.4,639
2024-12-01,31-40,False,1,5782.2,1633
2024-12-01,31-40,False,2,4971.4,1378
2024-12-01,31-40,False,3,2687.9,783
2024-12-01,31-40,False,4,2940.9,840
2024-12-01,31-40,False,5,2976.9,832
2024-12-01,31-40,True,1,786.0,212
2024-12-01,31-40,True,2,2216.4,617
2024-12-01,31-40,True,3,4347.6,1280
2024-12-01,31-40,True,4,5227.3,1488
2024-12-01,31-40,True,5,5078.0,1383
2024-12-01,41+,False,1,12719.7,3787
2024-12-01,41+,False,2,11566.7,3631
2024-12-01,41+,False,3,6280.2,2039
2024-12-01,41+,False,4,7771.7,2443
2024-12-01,41+,False,5,8028.5,2523
2024-12-01,41+,True,1,1624.3,483
2024-12-01,41+,True,2,4688.8,1432
2024-12-01,41+,True,3,9686.6,3066
2024-12-01,41+,True,4,11686.3,3642
2024-12-01,41+,True,5,9719.1,2873
2025-01-01,16-21,False,1,3237.2,903
2025-01-01,16-21,False,2,3903.2,1015
2025-01-01,16-21,False,3,1013.0,277
2025-01-01,16-21,False,4,538.9,144
2025-01-01,16-21,False,5,1153.3,293
2025-01-01,16-21,True,1,32.9,6
2025-01-01,16-21,True,2,60.9,14
2025-01-01,16-21,True,3,81.7,16
2025-01-01,16-21,True,4,34.4,8
2025-01-01,16-21,True,5,44.6,12
2025-01-01,22-25,False,1,2576.5,693
2025-01-01,22-25,False,2,2869.2,728
2025-01-01,22-25,False,3,988.7,255
2025-01-01,22-25,False,4,684.3,186
2025-01-01,22-25,False,5,1240.1,285
2025-01-01,22-25,True,1,301.5,74
2025-01-01,22-25,True,2,715.6,163
2025-01-01,22-25,True,3,1065.7,277
2025-01-01,22-25,True,4,950.0,222
2025-01-01,22-25,True,5,1259.8,317
2025-01-01,26-30,False,1,3082.2,815
2025-01-01,26-30,False,2,2765.9,733
2025-01-01,26-30,False,3,1289.7,346
2025-01-01,26-30,False,4,1184.2,302
2025-01-01,26-30,False,5,1390.7,357
2025-01-01,26-30,True,1,365.9,84
2025-01-01,26-30,True,2,1047.7,278
2025-01-01,26-30,True,3,1927.4,521
2025-01-01,26-30,True,4,2013.6,539
2025-01-01,26-30,True,5,2532.5,645
2025-01-01,31-40,False,1,5705.9,1578
2025-01-01,31-40,False,2,5446.7,1426
2025-01-01,31-40,False,3,2642.5,754
2025-01-01,31-40,False,4,2984.2,821
2025-01-01,31-40,False,5,3019.1,838
2025-01-01,31-40,True,1,761.1,195
2025-01-01,31-40,True,2,2245.6,623
2025-01-01,31-40,True,3,4303.9,1213
2025-01-01,31-40,True,4,5281.3,1450
2025-01-01,31-40,True,5,5359.9,1389
2025-01-01,41+,False,1,12967.1,3809
2025-01-01,41+,False,2,11746.1,3551
2025-01-01,41+,False,3,6423.0,2022
2025-01-01,41+,False,4,7571.3,2350
2025-01-01,41+,False,5,8107.6,2526
2025-01-01,41+,True,1,1683.7,493
2025-01-01,41+,True,2,4669.2,1405
2025-01-01,41+,True,3,9275.0,2913
2025-01-01,41+,True,4,11871.8,3633
2025-01-01,41+,True,5,9930.8,2865
2025-02-01,16-21,False,1,3247.7,889
2025-02-01,16-21,False,2,4025.3,1049
